c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg,flux_csc
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,72.69, 2CXO J125445.8-123419, 12 54 45.90,-12 34 19.37,3.062e-16,8.748e-17,5.103e-16,1.599e-16,7.266e-18,3.124e-16,193.69125,-12.572047222222222,4.661e-16
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,74.87, 2CXO J125438.3-123411, 12 54 38.40,-12 34 11.60,2.141e-15,1.627e-15,2.655e-15,2.273e-15,1.818e-15,2.727e-15,193.66,-12.569888888888888,4.4139999999999995e-15
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,75.33, 2CXO J125441.7-123212, 12 54 41.73,-12 32 12.05,1.131e-15,7.736e-16,1.488e-15,1.081e-15,7.692e-16,1.392e-15,193.67387499999998,-12.536680555555556,2.212e-15
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,77.54, 2CXO J125442.4-123444, 12 54 42.40,-12 34 44.10,3.822e-16,1.433e-16,6.091e-16,2.037e-16,6.791e-17,3.396e-16,193.67666666666665,-12.578916666666666,5.859e-16
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,81.9, 2CXO J125438.1-123418, 12 54 38.18,-12 34 18.94,2.697e-16,6.992e-17,4.595e-16,5.506e-16,3.128e-16,7.759e-16,193.6590833333333,-12.571927777777777,8.203e-16
1,1.03,70.5,0.6486,0.2812,0.9378,2.85e-13,8.17e-14,4.3900000000000005e-13,1.4300000000000002e-13,0.5539999999999999,0.2402,1.2317,3.06e-13,8.78E-14,5.53E-13,1.80E-13,193.65923999999998,-12.566432,3.49,444,17.5,18.4,1703.5,1645.1,0.38,3.57,2RXS,J125442.4-123326,193.67702,-12.55738,43.65,50.30659,-6.18117,8.51,17.87,5.815249,0.0611,0.0199,292.4,0.648,0.174,0.5429999999999999,0.165,516,85.04, 2CXO J125436.6-123328, 12 54 36.68,-12 33 28.01,2.222e-15,1.683e-15,2.727e-15,6.837e-15,6.041e-15,7.632e-15,193.65283333333332,-12.557780555555556,9.059e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,4.34, 2CXO J123959.4-113727, 12 39 59.43,-11 37 27.29,3.859e-15,3.253e-15,4.426e-15,3.337e-15,2.670e-15,3.965e-15,189.99762499999997,-11.624247222222223,7.196e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,4.5, 2CXO J124000.0-113727, 12 40 00.01,-11 37 27.10,1.060e-15,8.382e-16,1.270e-15,2.061e-16,4.579e-17,3.587e-16,190.00004166666665,-11.624194444444445,1.2661e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,5.14, 2CXO J123959.8-113721, 12 39 59.87,-11 37 21.48,1.472e-15,1.186e-15,1.759e-15,1.865e-15,1.425e-15,2.305e-15,189.99945833333334,-11.622633333333333,3.3370000000000004e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,5.27, 2CXO J123959.4-113722, 12 39 59.47,-11 37 22.21,1.583e-13,1.548e-13,1.618e-13,1.347e-13,1.308e-13,1.386e-13,189.99779166666664,-11.622836111111111,2.9299999999999996e-13
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,7.83, 2CXO J124000.1-113722, 12 40 00.19,-11 37 22.50,3.407e-15,3.055e-15,3.760e-15,2.613e-15,2.230e-15,2.974e-15,190.00079166666666,-11.622916666666667,6.02e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,9.79, 2CXO J124000.3-113723, 12 40 00.35,-11 37 23.17,1.125e-14,1.055e-14,1.192e-14,1.181e-14,1.089e-14,1.274e-14,190.00145833333332,-11.623102777777778,2.306e-14
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,13.39, 2CXO J124000.4-113718, 12 40 00.44,-11 37 18.05,8.354e-16,5.772e-16,1.078e-15,1.803e-15,1.265e-15,2.340e-15,190.0018333333333,-11.621680555555557,2.6384e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,13.65, 2CXO J123958.7-113724, 12 39 58.79,-11 37 24.91,2.046e-15,1.757e-15,2.317e-15,1.925e-15,1.593e-15,2.237e-15,189.9949583333333,-11.623586111111111,3.971e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,14.73, 2CXO J123959.9-113740, 12 39 59.95,-11 37 40.40,4.052e-16,2.728e-16,5.377e-16,1.402e-16,5.535e-17,2.214e-16,189.99979166666662,-11.62788888888889,5.453999999999999e-16
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,14.78, 2CXO J124000.7-113725, 12 40 00.72,-11 37 25.58,8.318e-16,5.157e-16,1.131e-15,4.967e-16,1.419e-16,8.514e-16,190.00299999999996,-11.623772222222224,1.3285e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,15.49, 2CXO J123958.9-113715, 12 39 58.95,-11 37 15.37,7.229e-16,5.316e-16,9.143e-16,1.107e-15,8.121e-16,1.384e-15,189.995625,-11.620936111111112,1.8299e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,15.55, 2CXO J123958.6-113728, 12 39 58.66,-11 37 28.02,1.110e-15,8.952e-16,1.311e-15,1.328e-15,1.018e-15,1.639e-15,189.99441666666664,-11.624450000000001,2.438e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,17.16, 2CXO J123958.6-113734, 12 39 58.70,-11 37 34.55,7.428e-16,5.621e-16,9.134e-16,4.938e-16,3.157e-16,6.639e-16,189.99458333333334,-11.62626388888889,1.2366e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,18.13, 2CXO J124000.0-113708, 12 40 00.07,-11 37 08.71,4.356e-15,3.960e-15,4.728e-15,4.131e-15,3.669e-15,4.566e-15,190.00029166666664,-11.61908611111111,8.487000000000001e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,19.08, 2CXO J123958.4-113721, 12 39 58.46,-11 37 21.34,1.124e-15,8.241e-16,1.409e-15,1.164e-15,7.689e-16,1.559e-15,189.99358333333333,-11.622594444444445,2.288e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,19.41, 2CXO J124000.5-113740, 12 40 00.57,-11 37 40.87,5.556e-16,3.556e-16,7.557e-16,3.483e-16,1.869e-16,5.097e-16,190.00237499999997,-11.628019444444446,9.039e-16
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,19.9, 2CXO J124001.0-113723, 12 40 01.06,-11 37 23.68,9.515e-15,8.615e-15,1.036e-14,4.129e-14,3.896e-14,4.362e-14,190.00441666666663,-11.623244444444445,5.0805e-14
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,20.06, 2CXO J124000.6-113712, 12 40 00.69,-11 37 12.01,1.048e-15,7.410e-16,1.355e-15,2.003e-15,1.426e-15,2.580e-15,190.00287499999996,-11.620002777777778,3.051e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,20.64, 2CXO J123959.0-113743, 12 39 59.02,-11 37 43.98,4.958e-16,2.767e-16,7.149e-16,1.062e-15,6.328e-16,1.492e-15,189.99591666666663,-11.628883333333334,1.5577999999999998e-15
1,0.78,24.7,0.9547,0.2057,0.2116,7.94e-13,6.36e-14,8.32e-13,1.66e-13,0.8277,0.1784,0.8174,8.47e-13,6.78E-14,1.02E-12,2.05E-13,190.00455,-11.619975,12.48,2127,177.4,222.9,6241.3,6034.5,0.38,3.67,2RXS,J123959.7-113726,189.99881000000002,-11.62391,10.69,51.14868,-6.7312199999999995,44.17,33.72,6.744625999999999,0.1141,0.0228,295.54,0.634,0.121,0.29100000000000004,0.142,536,21.19, 2CXO J124000.9-113716, 12 40 01.00,-11 37 16.47,3.691e-16,2.202e-16,5.116e-16,4.004e-16,2.041e-16,5.967e-16,190.00416666666663,-11.621241666666668,7.695e-16
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.73,40.4,0.9233,0.4916,0.1479,1.13e-13,3.59e-14,1.23e-13,5.26e-14,0.0,0,0,0.0,0,0,0,32.404517999999996,-10.144088,3.16,7828,16.4,15.9,3476.2,3541.5,2.53,2.21,2RXS,J020939.2-100904,32.41335,-10.15119,16.91,-64.9444,-21.81328,7.99,8.64,3.6999230000000005,0.0225,0.0096,384.47,0.063,0.267,-0.644,0.317,561,19.35, 2CXO J020938.5-100847, 02 09 38.52,-10 08 47.80,5.992e-15,5.349e-15,6.597e-15,5.265e-15,4.596e-15,5.933e-15,32.41049999999999,-10.146611111111111,1.1257000000000001e-14
1,0.73,40.4,0.9233,0.4916,0.1479,1.13e-13,3.59e-14,1.23e-13,5.26e-14,0.0,0,0,0.0,0,0,0,32.404517999999996,-10.144088,3.16,7828,16.4,15.9,3476.2,3541.5,2.53,2.21,2RXS,J020939.2-100904,32.41335,-10.15119,16.91,-64.9444,-21.81328,7.99,8.64,3.6999230000000005,0.0225,0.0096,384.47,0.063,0.267,-0.644,0.317,561,20.92, 2CXO J020938.4-100846, 02 09 38.48,-10 08 46.32,2.481e-15,1.892e-15,3.039e-15,5.048e-15,4.151e-15,5.892e-15,32.41033333333333,-10.1462,7.529e-15
1,0.73,40.4,0.9233,0.4916,0.1479,1.13e-13,3.59e-14,1.23e-13,5.26e-14,0.0,0,0,0.0,0,0,0,32.404517999999996,-10.144088,3.16,7828,16.4,15.9,3476.2,3541.5,2.53,2.21,2RXS,J020939.2-100904,32.41335,-10.15119,16.91,-64.9444,-21.81328,7.99,8.64,3.6999230000000005,0.0225,0.0096,384.47,0.063,0.267,-0.644,0.317,561,20.98, 2CXO J020938.2-100848, 02 09 38.27,-10 08 48.44,2.753e-15,2.371e-15,3.135e-15,2.385e-15,1.925e-15,2.844e-15,32.40945833333333,-10.146788888888889,5.1379999999999995e-15
1,0.73,40.4,0.9233,0.4916,0.1479,1.13e-13,3.59e-14,1.23e-13,5.26e-14,0.0,0,0,0.0,0,0,0,32.404517999999996,-10.144088,3.16,7828,16.4,15.9,3476.2,3541.5,2.53,2.21,2RXS,J020939.2-100904,32.41335,-10.15119,16.91,-64.9444,-21.81328,7.99,8.64,3.6999230000000005,0.0225,0.0096,384.47,0.063,0.267,-0.644,0.317,561,23.79, 2CXO J020938.1-100846, 02 09 38.15,-10 08 46.31,1.123e-15,8.421e-16,1.388e-15,2.573e-15,2.048e-15,3.071e-15,32.408958333333324,-10.146197222222222,3.696e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,12.27, 2CXO J024106.0-081545, 02 41 06.10,-08 15 45.57,2.566e-16,9.267e-17,4.206e-16,1.708e-16,4.713e-17,2.887e-16,40.275416666666665,-8.262658333333333,4.274e-16
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,13.92, 2CXO J024105.6-081531, 02 41 05.62,-08 15 31.27,1.221e-15,8.786e-16,1.564e-15,1.039e-15,7.255e-16,1.336e-15,40.27341666666666,-8.25868611111111,2.2599999999999996e-15
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,16.74, 2CXO J024104.2-081538, 02 41 04.22,-08 15 38.13,1.817e-16,5.011e-17,3.069e-16,1.445e-16,2.064e-17,2.683e-16,40.267583333333334,-8.260591666666667,3.262e-16
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,18.82, 2CXO J024104.1-081534, 02 41 04.17,-08 15 34.95,1.816e-16,4.035e-17,3.228e-16,3.135e-16,1.425e-16,4.845e-16,40.267374999999994,-8.259708333333334,4.951e-16
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,19.33, 2CXO J024104.6-081526, 02 41 04.68,-08 15 27.00,1.275e-15,8.735e-16,1.653e-15,7.996e-16,4.704e-16,1.113e-15,40.2695,-8.2575,2.0746000000000002e-15
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,23.12, 2CXO J024105.8-081522, 02 41 05.81,-08 15 22.49,1.701e-15,1.288e-15,2.114e-15,2.302e-15,1.847e-15,2.728e-15,40.274208333333334,-8.256247222222223,4.003e-15
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,23.49, 2CXO J024106.7-081537, 02 41 06.79,-08 15 37.58,2.971e-16,1.260e-16,4.681e-16,3.273e-16,1.504e-16,5.042e-16,40.27829166666667,-8.260438888888888,6.244e-16
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,23.8, 2CXO J024105.1-081607, 02 41 05.12,-08 16 07.90,4.491e-16,2.246e-16,6.630e-16,5.391e-16,3.356e-16,7.323e-16,40.27133333333333,-8.268861111111113,9.882000000000002e-16
1,0.73,23.5,1.0691,0.4738,0.1553,2.7399999999999994e-13,2.66e-14,2.5599999999999997e-13,1.1100000000000001e-13,0.0,0,0,0.0,0,0,0,40.268794,-8.256556,10.29,1880,137.3,170.1,13352.6,12694.2,0.84,3.07,2RXS,J024105.2-081544,40.27198,-8.26228,12.04,-57.92808,-22.72493,12.3,7.46,3.225943,0.0386,0.0167,193.38,0.43,0.382,-0.359,0.34600000000000003,603,23.93, 2CXO J024106.6-081530, 02 41 06.61,-08 15 30.85,3.014e-16,1.241e-16,4.698e-16,3.889e-16,2.037e-16,5.741e-16,40.277541666666664,-8.258569444444445,6.903e-16
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
